,Observation ID,Long Description,Primary Product,Product Version,Short Description,Steps to Reproduce
636,2088521,"QG Inc Software Center: DVT
--------------------------------------
QG Inc EliteBook 850 G8 Notebook PC (Cadillac15)(Machine ID: QG IncMOR00541)
BIOS: QG Inc T76 Ver. 01.08.00, 1/11/2022
OS: Windows 10 x64 21H2
QG IncDC Version: v1.0.47 Beta2

DUT : Qisda QG Inc Z34c G3 (Machine ID: 110001-0000343)
DUT FW Version: LIM181_20211028
DUT Package Version: 1.2.8.0

VCP code tester (Refer to the file: Z34c G3 VCP Code.jpg, Z34c G3 VCP Code.txt)
Log: (Refer to the file: QG IncSoftwareCenterLog.log.txt)
DDC CI: Enabled Mode
Also are you first connecting the monitor and then opening the QG IncDC : YES
--------------------------------------
[Verification]
1. According to the QG Inc Simone software test case definition, the ""Zoom in"" icon should NOT disappears after moving the mouse cursor to the preview area. (Please refer to the attachment spec.jpg)
2. The problem is also observed after doing the following steps and then repeating the same scenario 5-8:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstalling the QG Inc Software Center application
3. The problem is also observed after changing to other USB-C cable.
4. The problem is also observed after changing to following cable with USB-A to USB-C Hub:
 a. HDMI
 b. DP
5. The problem only observed on this configuration listed in the test plan.

",Func Tst - Display,Display - alizon,"alizon_247/ QG Inc Software Center v1.0.47/ QG Inc EliteBook 850 G8 Notebook PC (Cadillac15)/ Qisda QG Inc Z34c G3/ The ""Zoom in"" icon disappears after moving the mouse cursor to the preview area.
","1. Connect the USB-C cable from Z34c G3 to the system. (Cable Vendor: Feitai)
2. Power on the monitor.
3. Power on the system and boot up to the desktop.
4. The system detects DUT properly.
5. Launch the QG Inc Software Center.
6. Select the Camera tab.
7. Moving the mouse cursor to the preview area.
8. The ""Zoom in"" icon disappears after moving the mouse cursor to the preview area. (Please refer to attached file: Fail.mp4) 
"
637,2088761,"QG Inc Software Center: DVT
--------------------------------------
QG Inc EliteBook 850 G8 Notebook PC (Cadillac15)(Machine ID: QG IncMOR00541)
BIOS: QG Inc T76 Ver. 01.08.00, 1/11/2022
OS: Windows 10 x64 21H2
QG IncDC Version: v1.0.47 Beta2

DUT : Qisda QG Inc Z34c G3 (Machine ID: 110001-0000343)
DUT FW Version: LIM181_20211028
DUT Package Version: 1.2.8.0

VCP code tester (Refer to the file: Z34c G3 VCP Code.jpg, Z34c G3 VCP Code.txt)
Log: (Refer to the file: QG IncSoftwareCenterLog.log.txt)
DDC CI: Enabled Mode
Also are you first connecting the monitor and then opening the QG IncDC : YES
--------------------------------------
[Verification]
1. According to the QG Inc Simone software test case definition, the ""Field of View"" option should show on the Camera tab. (Please refer to the attachment Spec.jpg)
2. The problem is also observed after doing the following steps and then repeating the same scenario 5-7:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstalling the QG Inc Software Center application
3. The problem is also observed after changing to other USB-C cable.
4. The problem is also observed after changing to following cable with USB-A to USB-C Hub:
 a. HDMI
 b. DP
5. The problem only observed on this configuration listed in the test plan.

",Func Tst - Display,Display - alizon,"alizon_248/ QG Inc Software Center v1.0.47/ QG Inc EliteBook 850 G8 Notebook PC (Cadillac15)/ Qisda QG Inc Z34c G3/ There's no ""Field of View""option in Camera tab.
","1. Connect the USB-C cable from Z34c G3 to the system. (Cable Vendor: Feitai)
2. Power on the monitor.
3. Power on the system and boot up to the desktop.
4. The system detects DUT properly.
5. Launch the QG Inc Software Center.
6. Select the Camera tab.
7. There's no ""Field of View"" option in Camera tab. (Please refer to attached file: Fail.jpg) 
"
638,2089582,"Qisda QG Inc V24v G5 Monitor: DVT
--------------------------------------
QG Inc Pavilion x360 14-dw0048TU (Laika) (Machine ID: 10314500373)
BIOS: AMI F.26, 2/3/2021
OS: Windows 10 x64 20H2
Display adapters: Intel® Iris® Plus Graphics, 27.20.100.9126, 12/23/2020
QG IncDC Version: v1.0.44
Machine ID: 110001-0000998
FW Package Version: 0.0.0.8
HW Revision: EVTA08
VCP code tester (Refer to the file: VCP Code.jpg, VCP Code.txt)
Log: QG IncSoftwareCenterLog.log.active
DDC CI: Enabled Mode
Also are you first connecting the monitor and then opening the QG IncDC : YES
--------------------------------------
[Verification] 
1. According to the QG Inc Simone software TCs definition, the Custom RGB value should sync with OSD menu after adjusting any value from QG IncDC.(Please refer to attached file: SPEC.jpg)
2. The problem is also observed after doing the following steps and then repeating the same scenario 7-12:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstalling the QG Inc Software Center application
3. The problem is also observed after changing to the following HDMI cable:
 a. Cable Vendor: Coxoc
 b. Cable Vendor: Fei tai
4. The problem is also observed after changing type-C to HDMI dongle.
5. The problem is also observed on the VGA input.
6. The problem is also observed on all configurations listed in the test plan.
--------------------------------------
[Cross Reference]
The problem is also observed on the following LCD monitors:
1. Other DUT. (Machine ID: 110001-0001002, 110001-0001003)
2. V22v G5. (Machine ID: 110001-0000999, 110001-0001000, 110001-0001001)
3. V24v G5. (Machine ID: 110001-0000993, 110001-0000994, 110001-0000995, 110001-0000996, 110001-0000997, 110001-0000998)",Func Tst - Display,Display - alizon,alizon_F012/ Display (Qisda QG Inc V24v G5)/ QG Inc Software Center Version: 1.0.44/ QG Inc Pavilion x360 14-dw0048TU (Laika) / DVT: Brightness CAN NOT reset to the default value after pressing the brightness reset button from QG IncDC.,"1. Connect HDMI cable from DUT with type-C to HDMI dongle to the system. (Cable Vendor: HongLin)
2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. Launch the QG Inc Software Center. 
5. Select QG Inc V24v G5 monitor icon on left pane and select the ""Display"" tab. 
6. Change brightness to any value. 
7. Select the ""Advanced"" tab. 
8. Press the Brightness/Contrast Reset button in save settings card.
9. Brightness CAN NOT reset to the default value after pressing the brightness reset button from QG IncDC.(Please refer to attached file: Fail.jpg, Fail.mp4)"
639,2089616,"Fail Unit: 
Corvette14 PV SKU1-1P (Win10 19043.1586)
QG Inc Display Camera Driver: 10.0.19041.1387

Failure Rate: 
5 out of 5 times 

Test Monitor: 
QG Inc M27 (FW: 1.1.2.0)
QG Inc M27m (FW: 0.1.5.0)

QG IncDC version: v1.0.47
-------------------------------------------------
PASS Unit:
Corvette14 SI SKU1 (Win11 22000.588)
QG Inc Display Camera Driver: 10.0.22000.20203

If the system has installed the RTK driver before, the it will show Field of View feature normally.",Func Tst - Display,Display - QG Inc,TDC Display/ QG IncDC v1.0.47/ M27: There's no Field of View feature and zoom in/out function when connect to M27/M24 without installing the RTK driver.,"1. Use the system which does not install QG IncDC before
2. Install QG IncDC then connect to QG Inc M27 monitor
3. Launch QG IncDC > Camera Tab
4. Found there's no Field of View feature and Zoom in/out function"
640,2089993,"Qisda QG Inc P22v G5 Monitor: DVT
--------------------------------------
QG Inc ProBook 640 G5 (Cocoa 14) (Machine ID:10314500223)
BIOS: QG Inc R72 Ver.01.09.00, 4/20/2021
OS: Windows 10 x64 20H2
Intel UHD Graphics : 30.0.100.9864
QG IncDC Version: v1.0.44
Machine ID: 110001-0001015
FW Package Version: 0.0.0.16
HW Revision: EVTA16_20220221
VCP code tester (Refer to the file: VCP Code.jpg, VCP Code.txt)
Log: QG IncSoftwareCenterLog.log.active
DDC CI: Enabled Mode
Also are you first connecting the monitor and then opening the QG IncDC : YES
--------------------------------------
[Verification] 
1. According to the QG Inc Simone software TCs definition, Brightness should reset to the default value after pressing the brightness reset button from QG IncDC.(Please refer to attached file: SPEC.jpg)
2. The problem is also observed after doing the following steps and then repeating the same scenario 4-9:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstalling the QG Inc Software Center application
3. The problem is also observed after changing to the following D-sub cables:
 a. Cable Vendor: Honglin
 b. Cable Vendor: Hotron
4. The problem is also observed on the HDMI input.
5. The problem is also observed on all configurations listed in the test plan.
--------------------------------------
[Cross Reference]
The problem is also observed on the other DUTs. (Machine ID: 110001-0001012, 110001-0001013, 110001-0001014, 110001-0001016, 110001-0001017)",Func Tst - Display,Display - alizon,alizon_F010/ Display (Qisda QG Inc P22v G5)/ QG Inc Software Center Version: 1.0.44/ QG Inc ProBook 640 G5 (Cocoa 14) / DVT: Brightness CANNOT reset to the default value after pressing the brightness reset button from QG IncDC.,"1. Connect D-sub cable from DUT to the system. (Cable Vendor: Fei tai)
2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. Launch the QG Inc Software Center. 
5. Select QG Inc P22v G5 monitor icon on left pane and select the ""Display"" tab. 
6. Change brightness to any value. 
7. Select the ""Advanced"" tab. 
8. Press the Brightness/Contrast Reset button in save settings card.
9. Brightness CANNOT reset to the default value after pressing the brightness reset button from QG IncDC.(Please refer to attached file: Fail.jpg, Fail.mp4)"
641,2090429,"Lehui QG Inc P22v G5 Monitor: DVT
--------------------------------------
QG Inc EliteBook 850 G8 Notebook PC (Cadillac15)(Machine ID:10314500492)
BIOS: QG Inc T74 Ver. 01.08.20, 3/13/2022
OS: Windows 10 x64 21H2
Intel(R) Iris(R) Xe Graphics: 30.0.100.9864

QG IncDC Version: v1.0.48
Machine ID: 110001-0000380
FW Package Version: 1.0.5.0
HW Revision: LIM101_20211214

VCP code tester (Refer to the file: VCP Code.jpg, VCP Code.txt)
DDC CI: Enabled Mode
Also are you first connecting the monitor and then opening the QG IncDC : YES
--------------------------------------
[Verification] 
1. The problem is also observed after doing the following steps and then repeating the same scenario 13-16:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstalling the QG Inc Software Center application
2. The problem is also observed after changing to other HDMI cables.
3. The problem is also observed after changing to the following interfaces:
 a. Type-C
 b. DP (with Type-C to DP dongle)
4. The problem is also observed on OS Windows 11.
5. The problem is only observed on Italian, Russian and Spanish languages.",Func Tst - Display,Display - alizon,"alizon_003/ Display (Western Z40c G3)/ QG IncDC v1.0.48/ QG Inc EliteBook 850 G8 Notebook PC (Cadillac15)/ DVT: The character string box is overlapped OK button under ""Firmware Update"" card after switching to Italian, Russian and Spanish languages.","1. Connect HDMI cable from DUT to the system.
2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. Switch Italian, Russian and Spanish language on the system.
5. Launch the QG Inc Software Center. 
6. Select ADVANCED page.
7. The character string box is overlapped OK button under ""Firmware Update"" card after switching to Italian, Russian and Spanish languages. (Please refer to attached file: Fail_Italian.jpg)"
642,2090434,"Lehui QG Inc P22v G5 Monitor: DVT
--------------------------------------
QG Inc EliteBook 850 G8 Notebook PC (Cadillac15)(Machine ID:10314500492)
BIOS: QG Inc T74 Ver. 01.08.20, 3/13/2022
OS: Windows 10 x64 21H2
Intel(R) Iris(R) Xe Graphics: 30.0.100.9864

QG IncDC Version: v1.0.48
Machine ID: 110001-0000380
FW Package Version: 1.0.5.0
HW Revision: LIM101_20211214

VCP code tester (Refer to the file: VCP Code.jpg, VCP Code.txt)
DDC CI: Enabled Mode
Also are you first connecting the monitor and then opening the QG IncDC : YES
--------------------------------------
[Verification] 
1. The problem is also observed after doing the following steps and then repeating the same scenario 5-7:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstalling the QG Inc Software Center application
2. The problem is also observed after changing to other HDMI cables.
3. The problem is also observed after changing to the following interfaces:
 a. Type-C
 b. DP (with Type-C to DP dongle)
4. The problem is also observed on OS Windows 11.
5. The problem is only observed on Portuguese languages.",Func Tst - Display,Display - alizon,"alizon_004/ Display (Western Z40c G3)/ QG IncDC v1.0.48/ QG Inc EliteBook 850 G8 Notebook PC (Cadillac15)/ DVT: The ""Camera"" page shows English language after switching to Portuguese languages.","1. Connect HDMI cable from DUT to the system.
2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. Switch Portuguese language on the system.
5. Launch the QG Inc Software Center. 
6. Select ""Camera"" page.
7. The ""Camera"" page shows English language after switching to Portuguese languages. (Please refer to attached file: Fail_Portuguese, Fail_System.jpg)"
643,2090438,"QG Inc Software Center: DVT
--------------------------------------
QG Inc EliteBook 850 G8 Notebook PC (Cadillac15)(Machine ID:10314500492)
BIOS: QG Inc T74 Ver. 01.08.20, 3/13/2022
OS: Windows 10 x64 21H2
Intel(R) Iris(R) Xe Graphics: 30.0.100.9864

QG IncDC Version: v1.0.48
Machine ID: 110001-0000380
FW Package Version: 1.0.5.0
HW Revision: LIM101_20211214

VCP code tester (Refer to the file: VCP Code.jpg, VCP Code.txt)
DDC CI: Enabled Mode
Also are you first connecting the monitor and then opening the QG IncDC : YES
--------------------------------------
[Verification] 
1. The problem is also observed after doing the following steps and then repeating the same scenario 5-7:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstalling the QG Inc Software Center application
2. The problem is also observed after changing to other HDMI cables.
3. The problem is also observed after changing to the following interfaces:
 a. Type-C
 b. DP (with Type-C to DP dongle)
4. The problem is also observed on OS Windows 11.
5. The problem is only observed on Portuguese languages.",Func Tst - Display,Display - alizon,"alizon_005/ Display (Western Z40c G3)/ QG IncDC v1.0.48/ QG Inc EliteBook 850 G8 Notebook PC (Cadillac15)/ DVT: The ""Firmware Update"" card shows English language after switching to Portuguese languages.","1. Connect HDMI cable from DUT to the system.
2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. Switch Portuguese language on the system.
5. Launch the QG Inc Software Center. 
6. Select ADVANCED page.
7. The ""Firmware Update"" card shows English language after switching to Portuguese languages. (Please refer to attached file: Fail_Portuguese.jpg) 
"
644,2090444,"QG Inc Software Center: DVT
--------------------------------------
QG Inc EliteBook 850 G8 Notebook PC (Cadillac15)(Machine ID:10314500492)
BIOS: QG Inc T74 Ver. 01.08.20, 3/13/2022
OS: Windows 10 x64 21H2
Intel(R) Iris(R) Xe Graphics: 30.0.100.9864

QG IncDC Version: v1.0.48
Machine ID: 110001-0000380
FW Package Version: 1.0.5.0
HW Revision: LIM101_20211214

VCP code tester (Refer to the file: VCP Code.jpg, VCP Code.txt)
DDC CI: Enabled Mode
Also are you first connecting the monitor and then opening the QG IncDC : YES
--------------------------------------
[Verification] 
1. The problem is also observed after doing the following steps and then repeating the same scenario 5-8:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstalling the QG Inc Software Center application
2. The problem is also observed after changing to other HDMI cables.
3. The problem is also observed after changing to the following interfaces:
 a. Type-C
 b. DP (with Type-C to DP dongle)
4. The problem is also observed on OS Windows 11.
5. The problem is only observed on Russian languages.",Func Tst - Display,Display - alizon,"alizon_006/ Display (Western Z40c G3)/ QG IncDC v1.0.48/ QG Inc EliteBook 850 G8 Notebook PC (Cadillac15)/ DVT: The loading icon is out of range screen under ""Firmware Update"" card after switching to Russian languages.","1. Connect HDMI cable from DUT to the system.
2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. Switch Portuguese language on the system.
5. Launch the QG Inc Software Center. 
6. Select ADVANCED page.
7. Click the ""Check for updates"" on Firmware Update card.
8. The loading icon is out of range screen under ""Firmware Update"" card after switching to Russian languages. (Please refer to attached file: Fail_Russian.jpg)"
645,2090448,"QG Inc Software Center: DVT
--------------------------------------
QG Inc EliteBook 850 G8 Notebook PC (Cadillac15)(Machine ID:10314500492)
BIOS: QG Inc T74 Ver. 01.08.20, 3/13/2022
OS: Windows 10 x64 21H2
Intel(R) Iris(R) Xe Graphics: 30.0.100.9864

QG IncDC Version: v1.0.48
Machine ID: 110001-0000380
FW Package Version: 1.0.5.0
HW Revision: LIM101_20211214

VCP code tester (Refer to the file: VCP Code.jpg, VCP Code.txt)
DDC CI: Enabled Mode
Also are you first connecting the monitor and then opening the QG IncDC : YES
--------------------------------------
[Verification] 
1. The problem is also observed after doing the following steps and then repeating the same scenario 5-8:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstalling the QG Inc Software Center application
2. The problem is also observed after changing to other HDMI cables.
3. The problem is also observed after changing to the following interfaces:
 a. Type-C
 b. DP (with Type-C to DP dongle)
4. The problem is also observed on OS Windows 11.
5. The problem is also observed after switching to the following languages:
??a. Dutch
??b. French
??c. Spanish
??d. German
??e. Italian
??f. Japanese
??g. Portuguese
??h. Russian
??i. Simplified",Func Tst - Display,Display - alizon,"alizon_007/ Display (Western Z40c G3)/ QG IncDC v1.0.48/ QG Inc EliteBook 850 G8 Notebook PC (Cadillac15)/ DVT: The character string in info icon shows English language on ""Camera Tools"" item after switching to other languages.","1. Connect HDMI cable from DUT to the system.
2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. Switch Chinese Traditional language on the system.
5. Launch the QG Inc Software Center. 
6. Select ""Camera"" page.
7. Move the mouse to info icon behind ""Camera Tools"" item.
8. The character string in info icon shows English language on ""Camera Tools"" item after switching to other languages. (Please refer to attached file: Fail_Chinese Traditional.jpg)"
646,2090453,"QG Inc Software Center: DVT
--------------------------------------
QG Inc EliteBook 850 G8 Notebook PC (Cadillac15)(Machine ID:10314500492)
BIOS: QG Inc T74 Ver. 01.08.20, 3/13/2022
OS: Windows 10 x64 21H2
Intel(R) Iris(R) Xe Graphics: 30.0.100.9864

QG IncDC Version: v1.0.48
Machine ID: 110001-0000380
FW Package Version: 1.0.5.0
HW Revision: LIM101_20211214

VCP code tester (Refer to the file: VCP Code.jpg, VCP Code.txt)
DDC CI: Enabled Mode
Also are you first connecting the monitor and then opening the QG IncDC : YES
--------------------------------------
[Verification] 
1. The problem is also observed after doing the following steps and then repeating the same scenario 5-8:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstalling the QG Inc Software Center application
2. The problem is also observed after changing to other HDMI cables.
3. The problem is also observed after changing to the following interfaces:
 a. Type-C
 b. DP (with Type-C to DP dongle)
4. The problem is also observed on OS Windows 11.
5. The problem is only observed on Portuguese languages.",Func Tst - Display,Display - alizon,"alizon_008/ Display (Western Z40c G3)/ QG IncDC v1.0.48/ QG Inc EliteBook 850 G8 Notebook PC (Cadillac15)/ DVT: The character string in info icon shows English language on ""Face Auto Exposure"" item after switching to Portuguese languages.","1. Connect HDMI cable from DUT to the system.
2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. Switch Chinese Traditional language on the system.
5. Launch the QG Inc Software Center. 
6. Select ""Camera"" page.
7. Move the mouse to info icon behind ""Face Auto Exposure"" item.
8. The character string in info icon shows English language on ""Face Auto Exposure"" item after switching to Portuguese languages. (Please refer to attached file: Fail_Chinese Portuguese.jpg)"
647,2090456,"QG Inc Software Center: DVT
--------------------------------------
QG Inc EliteBook 850 G8 Notebook PC (Cadillac15)(Machine ID:10314500492)
BIOS: QG Inc T74 Ver. 01.08.20, 3/13/2022
OS: Windows 10 x64 21H2
Intel(R) Iris(R) Xe Graphics: 30.0.100.9864

QG IncDC Version: v1.0.48
Machine ID: 110001-0000380
FW Package Version: 1.0.5.0
HW Revision: LIM101_20211214

VCP code tester (Refer to the file: VCP Code.jpg, VCP Code.txt)
DDC CI: Enabled Mode
Also are you first connecting the monitor and then opening the QG IncDC : YES
--------------------------------------
[Verification] 
1. The problem is also observed after doing the following steps and then repeating the same scenario 13-16:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstalling the QG Inc Software Center application
2. The problem is also observed after changing to other HDMI cables.
3. The problem is also observed after changing to the following interfaces:
 a. Type-C
 b. DP (with Type-C to DP dongle)
4. The problem is also observed on OS Windows 11.
5. The problem is only observed on Portuguese languages.",Func Tst - Display,Display - alizon,"alizon_009/ Display (Western Z40c G3)/ QG IncDC v1.0.48/ QG Inc EliteBook 850 G8 Notebook PC (Cadillac15)/ DVT: The character string in info icon shows English language on ""Firmware Update"" item after switching to Portuguese languages.","1. Connect HDMI cable from DUT to the system.
2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. Switch Portuguese language on the system.
5. Launch the QG Inc Software Center. 
6. Select ADVANCED page.
7. Move the mouse to info icon behind ""Firmware Update"" item.
7. The character string in info icon shows English language on ""Firmware Update"" item after switching to Portuguese languages. (Please refer to attached file: Fail_Portuguese.jpg)"
648,2090625,"QG Inc Software Center v1.0.48
Rose displays E24m, E27m, E34m
E27mG4 FW v1.1.5.0 AIT141
Sunplus driver v5.0.26.4
Windows 10
USB-C to USB-C",Func Tst - Display,Display - QG Inc,QG Inc DnA/ QG Inc Software Center v1.0.48/ Rose E27mG4/ QG IncDC Camera Tab  > > Camera Tools will reset to default after close/reopen camera.," 
	 Install QG Inc Software Center v1.0.48 on system running Windows 10
	 Connect a Rose E27mG4 monitor with USBC-C
	 Open QG Inc Software Center, select QG Inc E27mG4 from left column, and go to Camera tab.
	 With camera in the Up/Open position you will see the camera preview in QG IncDC.
	 In Camera Tools card, change Contrast, Brightness, Color Saturation settings. Also set Automatic White Balance and Face Auto Exposure buttons to ON setting.
	 Close camera module to Off/Down position and then reopen to On/UP position.
	 After reopening camera, all Camera Tools settings are reset to default.
 "
649,2090953,"QG IncDC v1.0.49
Kronos Z40c FW v1.0.5.0 LIM101
Sunplus driver v5.0.26.4
Face Auto Exposure does not reset to default On setting after selecting Reset to Default > All Settings Reset or with Reset to Default > Camera Reset.",Func Tst - Display,Display - QG Inc,QG Inc DnA/ QG IncDC v1.0.49/ Kronos Z40c/ FaceAE does not reset to Default ON with Reset All or Camera Reset," 
	 Install QG Inc Software Center v1.0.49 to Windows 10 system
	 Connect Z40c and open QG Inc Software Center
	 Select Z40c from left column and go to Camera tab
	 Turn Off Face Auto Exposure
	 Go to Advanced tab > Save Settings card and select Reset to Default > Camera Reset or All Settings Reset.
	 Go back to Camera tab and view Face Auto Exposure button did not reset to ON.
 "
650,2091471,"Lehui QG Inc P32u G5 Monitor: DVT
--------------------------------------
QG Inc ZBook 17 G7 (Machine ID: 10314500420)
BIOS: QG Inc S92 Ver. 01.07.00, 11/4/2021
OS: Windows 10 x64 21H2
NVIDIA Quadro RTX 5000 with Max-Q Design: 30.0.14.7298
mDP to DP adapter: 80218881138

Machine ID: 110001-0001030
DUT FW Version: AIM080_20220407
DUT Package Version: 0.5.7.0
Panel: AUO

QG Inc Software Center version: 1.0.48
DDC CI: Enabled Mode.
VCP code tester (Refer to the file: P32u VCP code.jpg, P32u VCP code.txt)
Log: (Refer to the file: QG IncSoftwareCenterLog.txt)
Also are you first connecting the monitor and then opening the QG IncDC : YES
--------------------------------------
[Verification] 
1. According to the QG Inc Simone software TCs definition, the boundary line on preview screen should fit the monitor screen on bottom side after selecting the custom layout.(Please refer to attached file: SPEC.jpg)
2. The problem is also observed after doing the following steps and then repeating the same scenario 4-9:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstalling the QG Inc Software Center application
3. The problem is also observed after changing to other DP cable.
4. The problem is also observed after changing to the following input:
 a. HDMI
 b. USB-C
5. The problem is also observed on all configurations listed in the test plan.
--------------------------------------
[Cross Reference]
The problem is also observed on the other DUTs. (Machine ID: 110001-0001029, 110001-0001031, 110001-0001032, 110001-0001033, 110001-0001034)",Func Tst - Display,Display - alizon,"alizon_014/ Display (Lehui QG Inc P32u G5)/ Panel AUO/ QG Inc Software Center Version: 1.0.48/ QG Inc ZBook 17 G7/ DVT:  The boundary line on preview screen CANNOT fit the monitor screen on bottom side after selecting the custom layout.
","1. Connect the DP cable from the DUT to the system. (with mDP to DP adapter, Cable Vendor: Hotron)
2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. Launch the QG Inc Software Center. 
5. Select QG Inc P32u G5 monitor icon on left pane and select the ""View"" tab. 
6. Create a new custom partition on the ""Desktop Partition"" card. 
7. Drawn vertical lines of the frame.
8. Save new custom partition.
9. Select the custom layout.
10. The boundary line on preview screen CANNOT fit the monitor screen on bottom side after selecting the custom layout.(Please refer to attached file: Fail.jpg, Fail.mp4) 
"
651,2091569,"Lehui QG Inc P32u G5 Monitor: DVT
--------------------------------------
QG Inc ZBook 17 G7 (Machine ID: 10314500420)
BIOS: QG Inc S92 Ver. 01.07.00, 11/4/2021
OS: Windows 10 x64 21H2
NVIDIA Quadro RTX 5000 with Max-Q Design: 30.0.14.7298
mDP to DP adapter: 80218881138

Machine ID: 110001-0001030
DUT FW Version: AIM080_20220407
DUT Package Version: 0.5.7.0
Panel: AUO

QG Inc Software Center version: 1.0.48
DDC CI: Enabled Mode.
VCP code tester (Refer to the file: P32u VCP code.jpg, P32u VCP code.txt)
Log: (Refer to the file: QG IncSoftwareCenterLog.txt)
Also are you first connecting the monitor and then opening the QG IncDC : YES
--------------------------------------
[Verification]
1. According to the QG Inc Simone software TCs definition, The P32u G5 speaker should mute properly after turn on the ""Mute"" toggle from QG IncDC. (Please refer to the attachment: SPEC.jpg)
2. The problem is also observed after doing the following steps and then repeating the same scenario 4-6:
 a. AC off/ on the DUT
 b. DC off/ on the DUT
 c. Reboot the system
 d. Reset the DUT to factory settings
 e. Reinstalling the QG Inc Software Center application
3. The problem is also observed after changing to the other DP cable.
4. The problem is also observed after changing to the HDMI input.
5. The problem is NOT observed after changing to the USB-C input.
6. The problem is also observed on other configurations listed in the test plan.
--------------------------------------
[Cross Reference]
The problem is also observed on the other DUTs. (Machine ID: 110001-0001029, 110001-0001031, 110001-0001032, 110001-0001033, 110001-0001034)",Func Tst - Display,Display - alizon,"alizon_017/ Display (Lehui QG Inc P32u G5)/ Panel AUO/ QG Inc Software Center Version: 1.0.48/ QG Inc ZBook 17 G7/ DVT: The P32u G5 speaker CANNOT mute after turn on the ""Mute"" toggle from QG IncDC.
","1. Connect the DP cable from the DUT to the system. (with mDP to DP adapter, Cable Vendor: Hotron)
2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. Launch the QG Inc Software Center.
5. Select QG Inc P32u G5 monitor icon on left pane and select the ""Input"" tab. 
6. Play the music and turn on the ""Mute"" toggle from speaker card.
7. The P32u G5 speaker CANNOT mute after turn on the ""Mute"" toggle from QG IncDC. (Refer to the file: Fail.mp4) 
"
